TrackName,Artist,SongID,IMG,SongURL,Preview,Energy,Danceability,Valence
"Because of Tears (from ""Secret"")",AILEE,5aLcBSLj0LK4vCJEiPLVQv,https://i.scdn.co/image/ab67616d0000b273fba5ea9f2aedaf6eecef0577,https://open.spotify.com/track/5aLcBSLj0LK4vCJEiPLVQv,https://p.scdn.co/mp3-preview/c970b0a52e0fc86df2403c40af2762c42e87dc46?cid=4598e66debe040afa4e5e77d7f33ee1d,0.487,0.379,0.148
눈물 (오늘 밤엔 어둠이 무서워요 석봉이),SEO EUNKWANG,6hxG1YdvBL9pfUV8XqGTYR,https://i.scdn.co/image/ab67616d0000b273a9466c76a60c7977ba4c7c08,https://open.spotify.com/track/6hxG1YdvBL9pfUV8XqGTYR,https://p.scdn.co/mp3-preview/0c2b7ce314457d5c91cfb608022f4c2f4a0a7288?cid=4598e66debe040afa4e5e77d7f33ee1d,0.659,0.464,0.392
"Lazenca, Save Us (우리 동네 음악대장) Bonus Track Version",Ha Hyun Woo,1s9SlmOXXTDZJC7zYGtpRU,https://i.scdn.co/image/ab67616d0000b273b52fd73115e7d762d6a0f7be,https://open.spotify.com/track/1s9SlmOXXTDZJC7zYGtpRU,https://p.scdn.co/mp3-preview/b143c74e9f9f206b682fe3921881726d171c81d3?cid=4598e66debe040afa4e5e77d7f33ee1d,0.964,0.404,0.319
걱정말아요 그대 (우리 동네 음악대장),Ha Hyun Woo,7aD0TJcWVEzhHj5umdIYo0,https://i.scdn.co/image/ab67616d0000b273c3304cdc49d753db87b93cf3,https://open.spotify.com/track/7aD0TJcWVEzhHj5umdIYo0,https://p.scdn.co/mp3-preview/198419aa2b3af88a77d720226959a689f6296259?cid=4598e66debe040afa4e5e77d7f33ee1d,0.357,0.487,0.13
FANTASTIC BABY (우리 동네 음악대장),Ha Hyun Woo,7HsPckKW4TN06x4FW4onhl,https://i.scdn.co/image/ab67616d0000b273334b59757ac012fdf93f4095,https://open.spotify.com/track/7HsPckKW4TN06x4FW4onhl,https://p.scdn.co/mp3-preview/06740332628ff617503ca3be6dd95c0b7f779ab0?cid=4598e66debe040afa4e5e77d7f33ee1d,0.87,0.624,0.367
해바라기도가끔목이아프죠,M.C the Max,5wuAv1WFV6mL8dm0UXSzEv,https://i.scdn.co/image/ab67616d0000b27362252f301290c2489f510289,https://open.spotify.com/track/5wuAv1WFV6mL8dm0UXSzEv,https://p.scdn.co/mp3-preview/f021b846edf5b18ee12118561601785a4e8a53da?cid=4598e66debe040afa4e5e77d7f33ee1d,0.567,0.555,0.453
하여가 (우리 동네 음악대장),Ha Hyun Woo,0yO9OIpW3BUvCnZH9DC0bo,https://i.scdn.co/image/ab67616d0000b2735c66708f0f1957ba221bddca,https://open.spotify.com/track/0yO9OIpW3BUvCnZH9DC0bo,https://p.scdn.co/mp3-preview/b8549f262a2f6448f51b3b5430aa17ca9c51fd69?cid=4598e66debe040afa4e5e77d7f33ee1d,0.907,0.588,0.586
일상으로의 초대 (우리 동네 음악대장) Bonus Track Version,Ha Hyun Woo,2FuOtU0VysacxxNFHsET29,https://i.scdn.co/image/ab67616d0000b273b52fd73115e7d762d6a0f7be,https://open.spotify.com/track/2FuOtU0VysacxxNFHsET29,https://p.scdn.co/mp3-preview/baafc2b2a1b6414d58446644cd0fb0babc88fc81?cid=4598e66debe040afa4e5e77d7f33ee1d,0.424,0.596,0.118
매일 매일 기다려 (우리 동네 음악대장),Ha Hyun Woo,73Udfvfxr84dTWWWoeKKCX,https://i.scdn.co/image/ab67616d0000b273b297e07c5d72cad07d184bec,https://open.spotify.com/track/73Udfvfxr84dTWWWoeKKCX,https://p.scdn.co/mp3-preview/963db9fa1aad7083242e2ef195e5eb04dbf253ef?cid=4598e66debe040afa4e5e77d7f33ee1d,0.954,0.498,0.288
백만송이 장미 (우리 동네 음악대장),Ha Hyun Woo,2p8OKvysFekilbJqBSlYu7,https://i.scdn.co/image/ab67616d0000b273ade78d0748724f6749086fb2,https://open.spotify.com/track/2p8OKvysFekilbJqBSlYu7,https://p.scdn.co/mp3-preview/e2201d4f668ab48bec396ee0b67c27449537c917?cid=4598e66debe040afa4e5e77d7f33ee1d,0.409,0.435,0.447
