TrackName,Artist,SongID,IMG,SongURL,Preview,Energy,Danceability,Valence
Traveler,HEIZE,5vr62SPe4vI8p3WROSB5zY,https://i.scdn.co/image/ab67616d0000b27345c3e1eaeaed3345abae9616,https://open.spotify.com/track/5vr62SPe4vI8p3WROSB5zY,https://p.scdn.co/mp3-preview/29e3fedc57f45ca6823e35aec7700aa4c18aa310?cid=4598e66debe040afa4e5e77d7f33ee1d,0.525,0.563,0.292
Shooting Star,KOREA CRACKER,4V64n9p1OqlZTwgNGuDRmo,https://i.scdn.co/image/ab67616d0000b2733aa8e771121e5450b8d860f5,https://open.spotify.com/track/4V64n9p1OqlZTwgNGuDRmo,https://p.scdn.co/mp3-preview/3cf9c1cc20e755fac2ca110d4041f7e41641d0d1?cid=4598e66debe040afa4e5e77d7f33ee1d,0.648,0.691,0.47
kibun (feat. vntermude),"CIKI, vntermude",6DSVy5frOGBAxPgJwJWpvD,https://i.scdn.co/image/ab67616d0000b27312517d3c39996cb33ebfda9d,https://open.spotify.com/track/6DSVy5frOGBAxPgJwJWpvD,https://p.scdn.co/mp3-preview/2e6a13cc5c4ac1411ed6f98f83f3d58d3f26fef8?cid=4598e66debe040afa4e5e77d7f33ee1d,0.54,0.697,0.906
Thread(1.11),YANGHONGWON,1SivewZiFgZXl9wfW5eS3H,https://i.scdn.co/image/ab67616d0000b273372a89fd6f0bfae11935d6c3,https://open.spotify.com/track/1SivewZiFgZXl9wfW5eS3H,https://p.scdn.co/mp3-preview/3afb74125650c184b9dab875eff8ab3bdf3e2e17?cid=4598e66debe040afa4e5e77d7f33ee1d,0.343,0.593,0.229
Today's Weather,Son Dong Woon,5qFmtbxP5KjekiXwv0axsh,https://i.scdn.co/image/ab67616d0000b273fed4c20ba1fa2a0658bbe20c,https://open.spotify.com/track/5qFmtbxP5KjekiXwv0axsh,https://p.scdn.co/mp3-preview/d39b49109b82d003313d51e8eea902240432ac72?cid=4598e66debe040afa4e5e77d7f33ee1d,0.836,0.739,0.52
right now,RIPLEY,1nEHkqPpdcYimQBcksbpFe,https://i.scdn.co/image/ab67616d0000b273b90a9b9fee04beec55c51ea4,https://open.spotify.com/track/1nEHkqPpdcYimQBcksbpFe,https://p.scdn.co/mp3-preview/36bf4318f55e405eee9c2813e1d421558dbf589a?cid=4598e66debe040afa4e5e77d7f33ee1d,0.402,0.68,0.415
TENNIS,OOHYO,3D2w1uW57boDEssh53zZWB,https://i.scdn.co/image/ab67616d0000b273af5e71f8dd2b167b75d7a61b,https://open.spotify.com/track/3D2w1uW57boDEssh53zZWB,https://p.scdn.co/mp3-preview/4c80f0aad6f4d600200afc7269c717a30032bf54?cid=4598e66debe040afa4e5e77d7f33ee1d,0.854,0.707,0.396
illa illa,B.I,02UxgpMd5uzA9h39tN7v3x,https://i.scdn.co/image/ab67616d0000b27335266efc198961d810a66bec,https://open.spotify.com/track/02UxgpMd5uzA9h39tN7v3x,https://p.scdn.co/mp3-preview/3ad4be5ebb524afc20e2af0d850e17cb66b48202?cid=4598e66debe040afa4e5e77d7f33ee1d,0.625,0.74,0.469
She Gonna Stop (Feat. Leellamarz) (Prod. TOIL),"Dynamicduo, Leellamarz",6lny2zJqlDPBzgq1Eiy0a0,https://i.scdn.co/image/ab67616d0000b273fd4d8343fd00f8e42948bdc3,https://open.spotify.com/track/6lny2zJqlDPBzgq1Eiy0a0,https://p.scdn.co/mp3-preview/d2d3291ca855c32f3e8fe7ce84ecb6ac3a15d8c4?cid=4598e66debe040afa4e5e77d7f33ee1d,0.697,0.866,0.901
Just Like This (Feat. george),"Loco, george",3ptp3j48p6tPwGEJUCbSu0,https://i.scdn.co/image/ab67616d0000b27311f8445dede5ee8fec62516f,https://open.spotify.com/track/3ptp3j48p6tPwGEJUCbSu0,https://p.scdn.co/mp3-preview/1e2a5a9c1db29d00b95ccbe7c26870253f6ffd7e?cid=4598e66debe040afa4e5e77d7f33ee1d,0.648,0.703,0.693
Fear,"MINO, TAEYANG",5YQ8OVvW80yoZqZ5PK9JXv,https://i.scdn.co/image/ab67616d0000b273acd48fb82a6593411b730142,https://open.spotify.com/track/5YQ8OVvW80yoZqZ5PK9JXv,https://p.scdn.co/mp3-preview/9996d12bf1a49855e77930ea9522425426d547a2?cid=4598e66debe040afa4e5e77d7f33ee1d,0.76,0.453,0.43
FRIENDS,"lIlBOI, Wonstein",1Y8tCOCqwav6RBvfNjYphx,https://i.scdn.co/image/ab67616d0000b27381db0f62317f03a38fb5d5f2,https://open.spotify.com/track/1Y8tCOCqwav6RBvfNjYphx,https://p.scdn.co/mp3-preview/45911c1a6ccaa90ccafb7bf2fb1abfbe64031884?cid=4598e66debe040afa4e5e77d7f33ee1d,0.442,0.763,0.814
Good Day (Prod. by CODE KUNST),"pH-1, Kid Milli, Loopy, Paloalto",6CxxgFhfvh5uz6h4l0ltzP,https://i.scdn.co/image/ab67616d0000b273e8c1eddbb6ea854ee9607863,https://open.spotify.com/track/6CxxgFhfvh5uz6h4l0ltzP,https://p.scdn.co/mp3-preview/02cfe534999e0ed3cbf604ac0191688c2ad1740d?cid=4598e66debe040afa4e5e77d7f33ee1d,0.697,0.718,0.475
PARADISE (Feat. meenoi),"PARKHYUNJIN, meenoi",4YXWk4YOEmlu8bWlzNObD7,https://i.scdn.co/image/ab67616d0000b27305d5cfba15c8b9eaa0a6eaed,https://open.spotify.com/track/4YXWk4YOEmlu8bWlzNObD7,https://p.scdn.co/mp3-preview/efd08fa7138a88d29c74cd992e243cdb8fff2c88?cid=4598e66debe040afa4e5e77d7f33ee1d,0.69,0.779,0.646
Day Day (Prod. By GRAY),"BewhY, Jay Park",3i6vV5Z2P9uMlxf8wdm2WK,https://i.scdn.co/image/ab67616d0000b27302cab4a45074b259fc48c565,https://open.spotify.com/track/3i6vV5Z2P9uMlxf8wdm2WK,https://p.scdn.co/mp3-preview/d2ec0dac65e306086cb67a311336ded75cde9e99?cid=4598e66debe040afa4e5e77d7f33ee1d,0.883,0.824,0.871
"Time limit (Feat. Leellamarz, Loco)","TOIL, Leellamarz, Loco",1jQg7ImfH2OVpp9lu9mOj0,https://i.scdn.co/image/ab67616d0000b273c65bfc4b09e725a486d6cd08,https://open.spotify.com/track/1jQg7ImfH2OVpp9lu9mOj0,https://p.scdn.co/mp3-preview/fc0c4a222481c0c386ba4bbbfb23d59ffce34bfd?cid=4598e66debe040afa4e5e77d7f33ee1d,0.479,0.677,0.443
wish,CHANGMO,2iGE15tDX1YR1uegNyxaB3,https://i.scdn.co/image/ab67616d0000b273e0891e322bc2773b1e4389c2,https://open.spotify.com/track/2iGE15tDX1YR1uegNyxaB3,https://p.scdn.co/mp3-preview/e5d1ca091f7d0b85bca69dc5ff68b345e788d695?cid=4598e66debe040afa4e5e77d7f33ee1d,0.488,0.599,0.278
Daydream (feat. LeeHi),"B.I, LeeHi",3dpXHWngKfsQ7YbyiC3VpH,https://i.scdn.co/image/ab67616d0000b27335266efc198961d810a66bec,https://open.spotify.com/track/3dpXHWngKfsQ7YbyiC3VpH,https://p.scdn.co/mp3-preview/b032fa963fc8ef018c8cbdab9848a6cef4791587?cid=4598e66debe040afa4e5e77d7f33ee1d,0.725,0.754,0.408
Bar Code (Prod. GroovyRoom),"HAON, VINXEN, GroovyRoom",0el9gNyGpY6xGwOkPwKsPR,https://i.scdn.co/image/ab67616d0000b2732e60c813d04d2de52a7568e3,https://open.spotify.com/track/0el9gNyGpY6xGwOkPwKsPR,https://p.scdn.co/mp3-preview/feb5ee43ed7af911185b49bb30d27eae10a65bfc?cid=4598e66debe040afa4e5e77d7f33ee1d,0.764,0.805,0.298
"Tomorrow (Feat. GIRIBOY, BIG Naughty)","lIlBOI, GIRIBOY, BIG Naughty",7K31QxS2DmTBxdYldd8yqf,https://i.scdn.co/image/ab67616d0000b2732713fe4f19a87fd306054664,https://open.spotify.com/track/7K31QxS2DmTBxdYldd8yqf,https://p.scdn.co/mp3-preview/5a6cfc6ee0fb57dd84c9413a6106349b5e4b9a57?cid=4598e66debe040afa4e5e77d7f33ee1d,0.597,0.776,0.495
